origin_data_source_category_id,target_data_source_category_id,origin_data_source_category_size,target_data_source_category_size,size_change
1062292,1012839731,1871496,0,0
1062293,1012839651,1654440,0,0
1062294,1012839691,1857216,0,0
1062295,1012839751,1930452,0,0
1062296,1012839621,1814172,0,0
1062297,1012839671,1932696,0,0
1062298,1012839701,1759092,0,0
1062299,1012839631,1737876,0,0
1062300,1012839681,1755420,0,0
1062301,1012839711,1740324,0,0
1062302,1012839641,1791936,0,0
1062303,1012839721,1858848,0,0
1062304,1012839741,1650156,0,0
1062305,1012839661,1687080,0,0
1062349,1012839761,1666476,0,0
1063479,1012849021,1695852,0,0
1063480,1012849031,1891080,0,0
1063481,1012849011,1544076,0,0
1063482,1012849001,1841100,0,0
1063483,1012848901,1793772,0,0
1063484,1012848961,1762968,0,0
1063485,1012848941,1651788,0,0
1063486,1012854871,1563252,0,0
1063487,1012848911,1591200,0,0
1063488,1012848871,1691772,0,0
1063489,1012848981,1625472,0,0
1063490,1012848971,1589772,0,0
1063491,1012848951,1769700,0,0
1063492,1012854881,1746240,0,0
1063493,1012848921,1824576,0,0
1063494,1012848881,1858440,0,0
1063495,1012848991,2033880,0,0
1063778,1012848931,1742772,0,0
1063779,1012848891,1783368,0,0
1063780,1012848741,1735632,0,0
1063781,1012848791,1664640,0,0
1063782,1012848781,1934328,0,0
1063783,1012854891,1594464,0,0
1063784,1012848761,1701972,0,0
1063785,1012848721,1712988,0,0
1063786,1012848811,1755216,0,0
1063787,1012848851,1846812,0,0
1063788,1012848831,1627104,0,0
1063790,1012848771,1763376,0,0
1063791,1012848731,1717680,0,0
1063792,1012848821,1757460,0,0
1063793,1012848861,1683612,0,0
1063794,1012848841,1908624,0,0
1063795,1012848751,1630164,0,0
1063796,1012848801,1715640,0,0
1063809,1012854901,1710336,0,0
1063903,1012894661,1878432,0,0
1063904,1012894631,1893324,0,0
1063905,1012894621,1999200,0,0
1063906,1012894671,1983288,0,0
1063907,1012894641,2252364,0,0
1063908,1012894651,2174028,0,0
1063909,1012894571,2252160,0,0
1063910,1012894501,1973700,0,0
1063911,1012894491,1972272,0,0
1063912,1012894561,2122620,0,0
1063913,1012894521,2237472,0,0
1063914,1012894531,2253588,0,0
1063915,1012894581,2213400,0,0
1063916,1012894601,2357628,0,0
1063917,1012894471,2210136,0,0
1063918,1012894551,2262360,0,0
1063919,1012894511,2364156,0,0
1063920,1012894541,1811724,0,0
1063921,1012894591,2002260,0,0
1063922,1012894611,1968804,0,0
1063923,1012894481,1840080,0,0
1065572,1012937221,1748076,0,0
1065573,1012937191,1882512,0,0
1065574,1012937181,1728084,0,0
1065575,1012937171,1701768,0,0
1065576,1012937211,1726452,0,0
1065577,1012937201,1613640,0,0
1065578,1012937051,1839264,0,0
1065579,1012937111,1885776,0,0
1065580,1012937031,1681164,0,0
1065581,1012937021,1587528,0,0
1065582,1012937101,1826616,0,0
1065583,1012937091,1781736,0,0
1065584,1012937061,1868640,0,0
1065585,1012937121,1663212,0,0
1065586,1012937151,1786836,0,0
1065587,1012937141,1914336,0,0
1065588,1012937081,1738896,0,0
1065589,1012937041,1797648,0,0
1065590,1012937071,1734204,0,0
1065591,1012937131,1730736,0,0
1065592,1012937161,1861908,0,0
1067209,1013063191,1976352,0,0
1067212,1013063161,1561620,0,0
1067213,1013063131,3439032,0,0
1067214,1013063171,1856196,0,0
1067215,1013063201,2177088,0,0
1067216,1013063141,2059176,0,0
1067217,1013063081,2045916,0,0
1067218,1013063101,2031228,0,0
1067219,1013063121,2025720,0,0
1067220,1013063181,2053872,0,0
1067221,1013063211,1842936,0,0
1067222,1013063151,2074272,0,0
1067223,1013063091,1924944,0,0
1067224,1013063111,2268072,0,0
1067972,1013082381,1887816,0,0
1067973,1013082321,1853136,0,0
1067974,1013082271,1861500,0,0
1067975,1013082361,1837632,0,0
1067976,1013082231,1718496,0,0
1067977,1013082301,1711968,0,0
1067978,1013082251,1851504,0,0
1067979,1013082331,1784592,0,0
1067980,1013082281,1554888,0,0
1067981,1013082371,1917600,0,0
1067982,1013082241,1854972,0,0
1067983,1013082311,1789080,0,0
1067984,1013082261,1790508,0,0
1067985,1013082341,1787856,0,0
1067986,1013082291,1829880,0,0
1067987,1013082351,1666068,0,0
1069597,1013225061,2006544,0,0
1069598,1013225001,2052648,0,0
1069599,1013225041,1975536,0,0
1069600,1013225071,1999404,0,0
1069601,1013225011,1960440,0,0
1069602,1013225051,1955748,0,0
1069603,1013225021,2015316,0,0
1069604,1013225031,2020212,0,0
1071199,1013241941,1960440,0,0
1071200,1013241921,2095080,0,0
1071201,1013241981,1918416,0,0
1071203,1013241971,1965948,0,0
1071204,1013242021,2004708,0,0
1071205,1013242001,2064276,0,0
1071206,1013241951,2001240,0,0
1071207,1013241991,2109156,0,0
1071208,1013241911,1941264,0,0
1071209,1013241931,1835592,0,0
1071210,1013242031,1976556,0,0
1071211,1013242011,1901892,0,0
1071212,1013241961,1727676,0,0
1071213,1013241871,1821720,0,0
1071214,1013241761,1913724,0,0
1071215,1013241781,1758276,0,0
1071216,1013241851,1624044,0,0
1071217,1013241801,1753788,0,0
1071218,1013241831,1920660,0,0
1071219,1013241891,1856808,0,0
1071220,1013241771,1655460,0,0
1071221,1013241791,1685448,0,0
1071222,1013241861,1763784,0,0
1071223,1013241811,1894548,0,0
1071224,1013241841,1872516,0,0
1071225,1013241901,1936368,0,0
1071226,1013241881,2073456,0,0
1071227,1013241821,1744608,0,0
1071507,1013327691,1969620,0,0
1071508,1013327651,1945140,0,0
1071509,1013327631,2083248,0,0
1071510,1013327671,2034492,0,0
1071511,1013327621,1932900,0,0
1071512,1013327681,2004912,0,0
1071513,1013327701,2071212,0,0
1071514,1013327661,1998180,0,0
1071515,1013327641,1991448,0,0
1071516,1013327611,1893120,0,0
1071782,1013353961,1918416,0,0
1071978,1013697861,255000,0,0
1071979,1013583801,1440036,0,0
1071981,1013697901,251124,0,0
1071982,1013583831,1341708,0,0
1071984,1013697871,282336,0,0
1071985,1013583811,1077324,0,0
1071987,1013697891,235212,0,0
1071988,1013583841,1372104,0,0
1071990,1013697881,275196,0,0
1071991,1013583821,1141584,0,0
1071993,1013697751,229704,0,0
1071994,1013583851,1232160,0,0
1071996,1013697831,308652,0,0
1071997,1013583701,1294380,0,0
1071999,1013697711,317016,0,0
1072000,1013583651,1291728,0,0
1072002,1013697761,261936,0,0
1072003,1013583761,1025100,0,0
1072005,1013697841,105876,0,0
1072006,1013583711,841296,0,0
1072008,1013697721,258264,0,0
1072009,1013583661,1452276,0,0
1072011,1013697851,255816,0,0
1072012,1013583721,1045500,0,0
1072015,1013697771,415752,0,0
1072016,1013583671,1516332,0,0
1072018,1013697801,195228,0,0
1072019,1013583771,1176672,0,0
1072021,1013697781,299472,0,0
1072022,1013583681,1219512,0,0
1072024,1013697811,287028,0,0
1072025,1013583781,1191972,0,0
1072027,1013697731,383316,0,0
1072028,1013583731,1414740,0,0
1072030,1013697821,228888,0,0
1072031,1013583791,963288,0,0
1072033,1013697741,442272,0,0
1072034,1013583741,1697280,0,0
1072036,1013697791,220524,0,0
1072037,1013583691,1178712,0,0
1072039,1013697661,226236,0,0
1072040,1013583751,993276,0,0
1072042,1013697621,164424,0,0
1072043,1013583501,1050600,0,0
1072045,1013697671,265404,0,0
1072046,1013583611,1384344,0,0
1072048,1013697561,254796,0,0
1072049,1013583561,1358640,0,0
1072051,1013697681,391680,0,0
1072052,1013583621,1438404,0,0
1072054,1013697571,268464,0,0
1072055,1013583571,1091808,0,0
1072057,1013697631,175236,0,0
1072058,1013583511,1086504,0,0
1072060,1013697581,137904,0,0
1072061,1013583581,924732,0,0
1072063,1013697641,251124,0,0
1072064,1013583521,962676,0,0
1072066,1013697691,358020,0,0
1072067,1013583631,1312332,0,0
1072069,1013697591,245412,0,0
1072070,1013583531,1006944,0,0
1072072,1013697701,209712,0,0
1072073,1013583641,1208904,0,0
1072075,1013697601,197676,0,0
1072076,1013583591,949212,0,0
1072078,1013697651,133824,0,0
1072079,1013583541,932076,0,0
1072081,1013697611,198900,0,0
1072082,1013583601,1342728,0,0
1072084,1013697451,318648,0,0
1072085,1013583551,1107924,0,0
1072087,1013697511,115872,0,0
1072088,1013585701,872100,0,0
1072090,1013697461,225828,0,0
1072091,1013585661,911472,0,0
1072093,1013697521,260712,0,0
1072094,1013585711,1008780,0,0
1072096,1013697411,91188,0,0
1072097,1013585681,508164,0,0
1072099,1013697471,205836,0,0
1072100,1013585691,918000,0,0
1072102,1013697481,209916,0,0
1072103,1013585671,1208904,0,0
1072105,1013697531,390864,0,0
1072106,1013585611,1312740,0,0
1072108,1013697421,216648,0,0
1072109,1013585561,1124244,0,0
1072111,1013697541,177888,0,0
1072112,1013585621,1022448,0,0
1072114,1013697431,227868,0,0
1072115,1013585571,935340,0,0
1072117,1013697491,269484,0,0
1072118,1013585511,1555908,0,0
1072120,1013697441,250512,0,0
1072121,1013585581,1475736,0,0
1072123,1013697501,241944,0,0
1072124,1013585521,992868,0,0
1072126,1013697551,236028,0,0
1072127,1013585631,1003272,0,0
1072129,1013698371,287436,0,0
1072130,1013585531,1548768,0,0
1072132,1013698411,207060,0,0
1072133,1013585641,929220,0,0
1072135,1013698381,343128,0,0
1072136,1013585591,1211760,0,0
1072138,1013698401,154224,0,0
1072139,1013585541,1019388,0,0
1072141,1013698391,264996,0,0
1072142,1013585601,1595892,0,0
1072144,1013698261,177480,0,0
1072145,1013585551,1059780,0,0
1072147,1013698321,272340,0,0
1072148,1013585651,1561008,0,0
1072150,1013698271,142596,0,0
1072151,1013585361,971448,0,0
1072153,1013698331,232356,0,0
1072154,1013585461,1193196,0,0
1072156,1013698221,170748,0,0
1072157,1013585411,1004904,0,0
1072159,1013698281,2448,0,0
1072160,1013585471,91188,0,0
1072162,1013698231,197676,0,0
1072163,1013585421,1171776,0,0
1072165,1013698291,376584,0,0
1072166,1013585371,1440240,0,0
1072168,1013698341,339864,0,0
1072169,1013585481,1226652,0,0
1072171,1013698301,346392,0,0
1072172,1013585381,1195032,0,0
1072175,1013698361,317424,0,0
1072176,1013585501,1261944,0,0
1072177,1013698241,372300,0,0
1072178,1013585431,1505520,0,0
1072180,1013698351,246840,0,0
1072181,1013585491,1032648,0,0
1072183,1013698251,190128,0,0
1072184,1013585441,1134444,0,0
1072186,1013698311,251124,0,0
1072187,1013585391,1395156,0,0
1072189,1013698171,258468,0,0
1072190,1013585451,1054680,0,0
1072192,1013698111,199920,0,0
1072193,1013585401,1243584,0,0
1072195,1013698181,343128,0,0
1072196,1013585341,1424532,0,0
1072198,1013698071,207468,0,0
1072199,1013585321,1182792,0,0
1072201,1013698081,155652,0,0
1072202,1013585331,1087932,0,0
1072204,1013698121,295800,0,0
1072205,1013585301,1099356,0,0
1072207,1013698191,242760,0,0
1072208,1013585351,1081404,0,0
1072210,1013698131,286212,0,0
1072211,1013585311,1678920,0,0
1072213,1013698201,326604,0,0
1072214,1013585241,1221756,0,0
1072216,1013698091,162996,0,0
1072218,1013585231,995112,0,0
1072219,1013698141,260304,0,0
1072220,1013585251,1053048,0,0
1072222,1013698101,227052,0,0
1072223,1013585191,1041828,0,0
1072225,1013698151,312324,0,0
1072226,1013585151,1192992,0,0
1072228,1013698211,368628,0,0
1072229,1013585261,1370064,0,0
1072231,1013698161,308448,0,0
1072232,1013585161,1211760,0,0
1072234,1013698011,245208,0,0
1072235,1013585271,1432488,0,0
1072237,1013697921,281928,0,0
1072238,1013585201,1209516,0,0
1072240,1013698021,266016,0,0
1072241,1013585281,1389852,0,0
1072243,1013697931,263568,0,0
1072244,1013585211,1084464,0,0
1072246,1013697971,270096,0,0
1072247,1013585171,1601400,0,0
1072249,1013698031,174012,0,0
1072250,1013585221,1171572,0,0
1072252,1013697981,311916,0,0
1072253,1013585181,1195848,0,0
1072255,1013698041,292536,0,0
1072256,1013585291,1730532,0,0
1072258,1013697941,257040,0,0
1072259,1013585051,1041624,0,0
1072261,1013698051,214608,0,0
1072262,1013585101,998376,0,0
1072264,1013697951,274788,0,0
1072265,1013585061,1119348,0,0
1072267,1013697991,282132,0,0
1072268,1013585001,1156272,0,0
1072270,1013697961,254592,0,0
1072271,1013585071,1525308,0,0
1072273,1013698001,350472,0,0
1072274,1013585011,1385976,0,0
1072276,1013698061,327012,0,0
1072277,1013585111,1264392,0,0
1072279,1013699381,285804,0,0
1072280,1013585021,1472064,0,0
1072282,1013699421,246840,0,0
1072283,1013585121,1607724,0,0
1072285,1013699391,179112,0,0
1072286,1013585081,1094868,0,0
1072288,1013699411,319668,0,0
1072289,1013585031,1654440,0,0
1072291,1013699401,173604,0,0
1072292,1013585091,1040196,0,0
1072294,1013699281,258672,0,0
1072295,1013585041,1545708,0,0
1072297,1013699321,350880,0,0
1072298,1013585131,1344360,0,0
1072300,1013699331,212160,0,0
1072301,1013585141,1167084,0,0
1072303,1013699231,226848,0,0
1072304,1013584951,1288260,0,0
1072306,1013699291,137700,0,0
1072307,1013584931,975528,0,0
1072309,1013699341,249288,0,0
1072310,1013584961,1089564,0,0
1072312,1013699301,519588,0,0
1072313,1013584941,1731960,0,0
1072315,1013699351,390660,0,0
1072316,1013584981,1538976,0,0
1072318,1013699241,253164,0,0
1072319,1013584971,1283976,0,0
1072321,1013699361,247452,0,0
1072322,1013584861,1090788,0,0
1072324,1013699251,251532,0,0
1072325,1013584821,978996,0,0
1072327,1013699311,265812,0,0
1072328,1013584781,1048968,0,0
1072330,1013699261,173400,0,0
1072331,1013584831,1051212,0,0
1072334,1013699271,192576,0,0
1072335,1013584791,1142400,0,0
1072337,1013699371,244188,0,0
1072338,1013584881,1018776,0,0
1072340,1013699131,229296,0,0
1072341,1013584801,1437588,0,0
1072343,1013699191,393108,0,0
1072344,1013584891,1559376,0,0
1072346,1013699091,200124,0,0
1072347,1013584841,1319472,0,0
1072349,1013699141,133212,0,0
1072350,1013584901,909228,0,0
1072352,1013699101,257652,0,0
1072353,1013584851,1028568,0,0
1072355,1013699151,268668,0,0
1072356,1013584811,1091604,0,0
1072358,1013699201,230316,0,0
1072359,1013584911,938400,0,0
1072362,1013699081,146472,0,0
1072363,1013699181,444924,0,0
1072364,1013584871,981852,0,0
1072365,1013584921,1437384,0,0
1072367,1013699111,410244,0,0
1072368,1013584671,1492260,0,0
1072370,1013699211,461040,0,0
1072371,1013584731,1755828,0,0
1072373,1013699121,169320,0,0
1072374,1013584681,832524,0,0
1072376,1013699161,290700,0,0
1072377,1013584631,1114656,0,0
1072379,1013699221,323544,0,0
1072380,1013584691,1240932,0,0
1072382,1013699171,252348,0,0
1072383,1013584641,1222776,0,0
1072385,1013699031,231948,0,0
1072386,1013584741,1235832,0,0
1072388,1013698941,392496,0,0
1072389,1013584701,1365576,0,0
1072391,1013699041,151776,0,0
1072392,1013584751,980424,0,0
1072394,1013698951,341904,0,0
1072395,1013584711,1255416,0,0
1072397,1013698991,220116,0,0
1072398,1013584651,1255620,0,0
1072400,1013699001,262548,0,0
1072401,1013584661,1051416,0,0
1072403,1013699051,250920,0,0
1072404,1013584761,1075692,0,0
1072406,1013698961,218280,0,0
1072407,1013584721,1205436,0,0
1072409,1013699011,291312,0,0
1072410,1013584771,1088136,0,0
1072412,1013698971,246228,0,0
1072413,1013584571,1573248,0,0
1072415,1013699021,238884,0,0
1072417,1013584591,1217880,0,0
1072418,1013699061,207876,0,0
1072419,1013584611,1359456,0,0
1072422,1013698931,139536,0,0
1072423,1013584601,1042032,0,0
1072424,1013699071,335784,0,0
1072425,1013584621,1296828,0,0
1072427,1013698981,302328,0,0
1072428,1013584581,1681980,0,0
1072430,1013698921,274584,0,0
1072431,1013584561,1658316,0,0
1072433,1013698901,313140,0,0
1072434,1013584491,1229916,0,0
1072437,1013698881,235008,0,0
1072438,1013584511,1214820,0,0
1072441,1013698911,248880,0,0
1072442,1013584441,1463496,0,0
1072443,1013698891,236640,0,0
1072444,1013584521,1192584,0,0
1072446,1013698841,385764,0,0
1072447,1013584461,1491852,0,0
1072449,1013698731,140556,0,0
1072450,1013584531,1025712,0,0
1072454,1013698821,221544,0,0
1072455,1013584501,1231140,0,0
1072456,1013698831,544680,0,0
1072457,1013584451,1845180,0,0
1072461,1013698741,165648,0,0
1072462,1013584421,1031424,0,0
1072464,1013698771,233376,0,0
1072465,1013584541,1001640,0,0
1072467,1013698851,178908,0,0
1072468,1013584471,1091604,0,0
1072470,1013698781,252756,0,0
1072471,1013584551,1202172,0,0
1072473,1013698861,184620,0,0
1072474,1013584481,856800,0,0
1072476,1013698751,480420,0,0
1072477,1013584431,1428816,0,0
1072479,1013698791,269076,0,0
1072480,1013584321,1087116,0,0
1072482,1013698761,268260,0,0
1072483,1013584271,1199316,0,0
1072485,1013698801,380664,0,0
1072486,1013584371,1492056,0,0
1072488,1013698871,239088,0,0
1072489,1013584331,865980,0,0
1072491,1013698811,427584,0,0
1072492,1013584381,1715028,0,0
1072494,1013698681,312528,0,0
1072495,1013584341,1284792,0,0
1072497,1013698581,143412,0,0
1072498,1013584281,961044,0,0
1072500,1013698591,205836,0,0
1072501,1013584291,1209720,0,0
1072503,1013698641,165444,0,0
1072504,1013584391,973488,0,0
1072506,1013698691,138720,0,0
1072507,1013584351,954312,0,0
1072509,1013698601,159324,0,0
1072510,1013584401,947580,0,0
1072512,1013698701,135252,0,0
1072513,1013584361,915552,0,0
1072515,1013698611,307428,0,0
1072516,1013584301,1161372,0,0
1072518,1013698651,271728,0,0
1072519,1013584411,1061208,0,0
1072521,1013698621,136272,0,0
1072522,1013584311,948192,0,0
1072524,1013698661,226236,0,0
1072525,1013584231,948396,0,0
1072527,1013698711,134232,0,0
1072528,1013584191,947988,0,0
1072530,1013698671,190332,0,0
1072531,1013584241,1043460,0,0
1072533,1013698721,204000,0,0
1072534,1013584201,1158108,0,0
1072536,1013698631,184620,0,0
1072537,1013584171,1099152,0,0
1072539,1013698461,199308,0,0
1072540,1013584211,1267452,0,0
1072542,1013698431,192576,0,0
1072543,1013584181,1128936,0,0
1072545,1013698471,195432,0,0
1072546,1013584251,1272144,0,0
1072548,1013698531,262548,0,0
1072549,1013584221,1094868,0,0
1072551,1013698481,154224,0,0
1072552,1013584261,993276,0,0
1072554,1013698541,240720,0,0
1072555,1013584071,991236,0,0
1072558,1013698521,203592,0,0
1072559,1013698511,318036,0,0
1072560,1013584161,1230120,0,0
1072561,1013584081,1374960,0,0
1072563,1013698441,265608,0,0
1072564,1013584021,1268880,0,0
1072566,1013698491,145656,0,0
1072567,1013584121,917796,0,0
1072569,1013698551,281928,0,0
1072570,1013584031,1592424,0,0
1072572,1013698501,272748,0,0
1072573,1013584131,1047948,0,0
1072575,1013698561,319464,0,0
1072576,1013584091,1647504,0,0
1072578,1013698451,416364,0,0
1072579,1013584041,1397808,0,0
1072581,1013698571,249900,0,0
1072582,1013584101,990624,0,0
1072584,1013701381,239700,0,0
1072585,1013584051,956556,0,0
1072587,1013701401,332112,0,0
1072588,1013584141,1212780,0,0
1072590,1013701391,219096,0,0
1072591,1013584061,1010208,0,0
1072593,1013701411,296208,0,0
1072594,1013584151,1507968,0,0
1072596,1013701421,226440,0,0
1072597,1013584111,951456,0,0
1072599,1013701231,239496,0,0
1072600,1013583901,988992,0,0
1072602,1013701241,178296,0,0
1072603,1013583871,1084260,0,0
1072605,1013701271,331908,0,0
1072606,1013583971,1239096,0,0
1072608,1013701351,284580,0,0
1072609,1013583911,1754604,0,0
1072611,1013701281,235824,0,0
1072612,1013583981,957984,0,0
1072614,1013701361,126072,0,0
1072615,1013583921,896580,0,0
1072617,1013701251,191352,0,0
1072618,1013583881,1118940,0,0
1072620,1013701371,171768,0,0
1072621,1013583931,1074672,0,0
1072623,1013701261,227868,0,0
1072624,1013583891,979200,0,0
1072626,1013701291,143208,0,0
1072627,1013583991,948600,0,0
1072640,1013701321,158304,0,0
1072641,1013584001,974304,0,0
1072643,1013701301,386580,0,0
1072644,1013583951,1306212,0,0
1072649,1013701331,250104,0,0
1072650,1013583961,1074264,0,0
1072652,1013701311,159324,0,0
1072653,1013583941,1001436,0,0
1072655,1013701341,447984,0,0
1072656,1013584011,1635468,0,0
1072658,1013701081,51612,0,0
1072659,1013594131,537336,0,0
1072661,1013701181,273768,0,0
1072662,1013594161,1054068,0,0
1072664,1013701091,194616,0,0
1072665,1013594141,1227672,0,0
1072667,1013701141,322728,0,0
1072668,1013594111,1180752,0,0
1072670,1013701101,206244,0,0
1072671,1013594151,1112004,0,0
1072673,1013701151,286212,0,0
1072674,1013594121,1411680,0,0
1072676,1013701191,283356,0,0
1072677,1013594171,1125060,0,0
1072679,1013701111,199308,0,0
1072680,1013593961,1183608,0,0
1072682,1013701201,244596,0,0
1072683,1013594061,1001232,0,0
1072685,1013701121,226032,0,0
1072686,1013594011,1460232,0,0
1072688,1013701161,241944,0,0
1072689,1013593971,1097520,0,0
1072691,1013701131,259080,0,0
1072692,1013594021,1031628,0,0
1072694,1013701171,362508,0,0
1072695,1013593981,1396992,0,0
1072697,1013701211,122400,0,0
1072698,1013594071,858432,0,0
1072700,1013701221,425136,0,0
1072701,1013594081,1628328,0,0
1072703,1013700931,218076,0,0
1072704,1013594031,966552,0,0
